word,is_clueable,zipf,pos,flags,theme_tags,banned,in_must_keep,sources
MOURNFUL,True,2.73,adj,atomic=False,,False,,BAS|PLAY|WL
MOURNING,True,3.69,noun,atomic=False,,False,,BAS|PLAY|WL
MOURNINGS,True,,,,,False,,PLAY|WL
MOURNS,True,2.77,verb,atomic=True,,False,,BAS|PLAY|WL
MOUSE,True,4.31,noun,atomic=True,,False,,BAS|PLAY|WL
MOUSED,True,,,,,False,,PLAY|WL
MOUSER,True,,,,,False,,PLAY|WL
MOUSERS,True,,,,,False,,PLAY|WL
MOUSES,True,,,,,False,,PLAY|WL
MOUSETRAP,True,,,,,False,,PLAY|WL
MOUSEY,True,,,,,False,,PLAY|WL
MOUSIER,True,,,,,False,,PLAY|WL
MOUSIEST,True,,,,,False,,PLAY|WL
MOUSILY,True,,,,,False,,PLAY|WL
MOUSINESS,True,,,,,False,,PLAY|WL
MOUSING,True,,,,,False,,PLAY|WL
MOUSINGS,True,,,,,False,,PLAY|WL
MOUSSAKA,True,,,,,False,,PLAY|WL
MOUSSAKAS,True,,,,,False,,PLAY|WL
MOUSSE,True,2.96,noun,atomic=True,,False,,BAS|PLAY|WL
MOUSSED,True,,,,,False,,PLAY|WL
MOUSSES,True,,,,,False,,PLAY|WL
MOUSSING,True,,,,,False,,PLAY|WL
MOUSTACHE,True,3.24,noun,atomic=False,,False,,BAS|PLAY|WL
MOUSY,True,,,,,False,,PLAY|WL
MOUTH,True,4.83,noun,atomic=True,,False,,BAS|PLAY|WL
MOUTHED,True,3.09,verb,atomic=True,,False,,BAS|PLAY|WL
MOUTHER,True,,,,,False,,PLAY|WL
MOUTHERS,True,,,,,False,,PLAY|WL
MOUTHFUL,True,3.01,noun,atomic=False,,False,,BAS|PLAY|WL
MOUTHFULS,True,,,,,False,,PLAY|WL
MOUTHIER,True,,,,,False,,PLAY|WL
MOUTHIEST,True,,,,,False,,PLAY|WL
MOUTHILY,True,,,,,False,,PLAY|WL
MOUTHING,True,2.79,verb,atomic=True,,False,,BAS|PLAY|WL
MOUTHLIKE,True,,,,,False,,PLAY|WL
MOUTHPART,True,,,,,False,,PLAY|WL
MOUTHS,True,3.72,noun,atomic=True,,False,,BAS|PLAY|WL
MOUTHWASH,True,2.71,noun,atomic=False,,False,,BAS|PLAY|WL
MOUTHY,True,,,,,False,,PLAY|WL
MOUTON,True,,,,,False,,PLAY|WL
MOUTONS,True,,,,,False,,PLAY|WL
MOVABLE,True,3.15,noun,atomic=False,,False,,BAS|PLAY|WL
MOVABLES,True,,,,,False,,PLAY|WL
MOVABLY,True,,,,,False,,PLAY|WL
MOVE,True,5.35,noun,atomic=True,,False,,BAS|PLAY|WL
MOVEABLE,True,2.75,adj,atomic=False,,False,,BAS|PLAY|WL
MOVEABLES,True,,,,,False,,PLAY|WL
MOVEABLY,True,,,,,False,,PLAY|WL
MOVED,True,5.01,verb,atomic=True,,False,,BAS|PLAY|WL
MOVELESS,True,,,,,False,,PLAY|WL
MOVEMENT,True,4.97,noun,atomic=False,,False,,BAS|PLAY|WL
MOVEMENTS,True,4.35,noun,atomic=False,,False,,BAS|PLAY|WL
MOVER,True,3.21,noun,atomic=True,,False,,BAS|PLAY|WL
MOVERS,True,3.21,noun,atomic=True,,False,,BAS|PLAY|WL
MOVES,True,4.59,noun,atomic=True,,False,,BAS|PLAY|WL
MOVIE,True,5.16,noun,atomic=True,,False,,BAS|PLAY|WL
MOVIEDOM,True,,,,,False,,PLAY|WL
MOVIEDOMS,True,,,,,False,,PLAY|WL
MOVIEGOER,True,,,,,False,,PLAY|WL
MOVIEOLA,True,,,,,False,,PLAY|WL
MOVIEOLAS,True,,,,,False,,PLAY|WL
MOVIES,True,4.79,noun,atomic=True,,False,,BAS|PLAY|WL
MOVING,True,5.02,verb,atomic=False,,False,,BAS|PLAY|WL
MOVINGLY,True,,,,,False,,PLAY|WL
MOVIOLA,True,,,,,False,,PLAY|WL
MOVIOLAS,True,,,,,False,,PLAY|WL
MOW,True,3.1,noun,atomic=True,,False,,BAS|PLAY|WL
MOWED,True,2.77,verb,atomic=True,,False,,BAS|PLAY|WL
MOWER,True,3.1,noun,atomic=False,,False,,BAS|PLAY|WL
MOWERS,True,2.6,noun,atomic=False,,False,,BAS|PLAY|WL
MOWING,True,3.09,verb,atomic=False,,False,,BAS|PLAY|WL
MOWINGS,True,,,,,False,,PLAY|WL
MOWN,True,,,,,False,,PLAY|WL
MOWS,True,,,,,False,,PLAY|WL
MOXA,True,,,,,False,,PLAY|WL
MOXAS,True,,,,,False,,PLAY|WL
MOXIE,True,,,,,False,,PLAY|WL
MOXIES,True,,,,,False,,PLAY|WL
MOZETTA,True,,,,,False,,PLAY|WL
MOZETTAS,True,,,,,False,,PLAY|WL
MOZETTE,True,,,,,False,,PLAY|WL
MOZO,True,,,,,False,,PLAY|WL
MOZOS,True,,,,,False,,PLAY|WL
MOZZETTA,True,,,,,False,,PLAY|WL
MOZZETTAS,True,,,,,False,,PLAY|WL
MOZZETTE,True,,,,,False,,PLAY|WL
MRIDANGA,True,,,,,False,,PLAY|WL
MRIDANGAM,True,,,,,False,,PLAY|WL
MRIDANGAS,True,,,,,False,,PLAY|WL
MU,True,,,,,False,,PLAY|WL
MUCH,True,6.0,noun,atomic=True,,False,,BAS|PLAY|WL
MUCHACHO,True,,,,,False,,PLAY|WL
MUCHACHOS,True,,,,,False,,PLAY|WL
MUCHES,True,,,,,False,,PLAY|WL
MUCHLY,True,,,,,False,,PLAY|WL
MUCHNESS,True,,,,,False,,PLAY|WL
MUCID,True,,,,,False,,PLAY|WL
MUCIDITY,True,,,,,False,,PLAY|WL
MUCILAGE,True,,,,,False,,PLAY|WL
MUCILAGES,True,,,,,False,,PLAY|WL
MUCIN,True,,,,,False,,PLAY|WL
MUCINOID,True,,,,,False,,PLAY|WL
MUCINOUS,True,,,,,False,,PLAY|WL
MUCINS,True,,,,,False,,PLAY|WL
MUCK,True,3.12,noun,atomic=True,,False,,BAS|PLAY|WL
MUCKAMUCK,True,,,,,False,,PLAY|WL
MUCKED,True,,,,,False,,PLAY|WL
MUCKER,True,,,,,False,,PLAY|WL
MUCKERS,True,,,,,False,,PLAY|WL
MUCKIER,True,,,,,False,,PLAY|WL
MUCKIEST,True,,,,,False,,PLAY|WL
MUCKILY,True,,,,,False,,PLAY|WL
MUCKING,True,,,,,False,,PLAY|WL
MUCKLE,True,,,,,False,,PLAY|WL
MUCKLES,True,,,,,False,,PLAY|WL
MUCKLUCK,True,,,,,False,,PLAY|WL
MUCKLUCKS,True,,,,,False,,PLAY|WL
MUCKRAKE,True,,,,,False,,PLAY|WL
MUCKRAKED,True,,,,,False,,PLAY|WL
MUCKRAKER,True,,,,,False,,PLAY|WL
MUCKRAKES,True,,,,,False,,PLAY|WL
MUCKS,True,,,,,False,,PLAY|WL
MUCKWORM,True,,,,,False,,PLAY|WL
MUCKWORMS,True,,,,,False,,PLAY|WL
MUCKY,True,,,,,False,,PLAY|WL
MUCLUC,True,,,,,False,,PLAY|WL
MUCLUCS,True,,,,,False,,PLAY|WL
MUCOID,True,,,,,False,,PLAY|WL
MUCOIDAL,True,,,,,False,,PLAY|WL
MUCOIDS,True,,,,,False,,PLAY|WL
MUCOLYTIC,True,,,,,False,,PLAY|WL
MUCOR,True,,,,,False,,PLAY|WL
MUCORS,True,,,,,False,,PLAY|WL
MUCOSA,True,2.67,noun,atomic=False,,False,,BAS|PLAY|WL
MUCOSAE,True,,,,,False,,PLAY|WL
MUCOSAL,True,,,,,False,,PLAY|WL
MUCOSAS,True,,,,,False,,PLAY|WL
MUCOSE,True,,,,,False,,PLAY|WL
MUCOSITY,True,,,,,False,,PLAY|WL
MUCOUS,True,2.76,adj,atomic=False,,False,,BAS|PLAY|WL
MUCRO,True,,,,,False,,PLAY|WL
MUCRONATE,True,,,,,False,,PLAY|WL
MUCRONES,True,,,,,False,,PLAY|WL
MUCUS,True,3.15,noun,atomic=False,,False,,BAS|PLAY|WL
MUCUSES,True,,,,,False,,PLAY|WL
MUD,True,4.13,noun,atomic=True,,False,,BAS|PLAY|WL
MUDCAP,True,,,,,False,,PLAY|WL
MUDCAPPED,True,,,,,False,,PLAY|WL
MUDCAPS,True,,,,,False,,PLAY|WL
MUDCAT,True,,,,,False,,PLAY|WL
MUDCATS,True,,,,,False,,PLAY|WL
MUDDED,True,,,,,False,,PLAY|WL
MUDDER,True,,,,,False,,PLAY|WL
MUDDERS,True,,,,,False,,PLAY|WL
MUDDIED,True,,,,,False,,PLAY|WL
MUDDIER,True,,,,,False,,PLAY|WL
MUDDIES,True,,,,,False,,PLAY|WL
MUDDIEST,True,,,,,False,,PLAY|WL
MUDDILY,True,,,,,False,,PLAY|WL
MUDDINESS,True,,,,,False,,PLAY|WL
MUDDING,True,,,,,False,,PLAY|WL
MUDDLE,True,2.79,noun,atomic=False,,False,,BAS|PLAY|WL
MUDDLED,True,2.87,verb,atomic=False,,False,,BAS|PLAY|WL
MUDDLER,True,,,,,False,,PLAY|WL
MUDDLERS,True,,,,,False,,PLAY|WL
MUDDLES,True,,,,,False,,PLAY|WL
MUDDLING,True,,,,,False,,PLAY|WL
MUDDLY,True,,,,,False,,PLAY|WL
MUDDY,True,3.6,verb,atomic=False,,False,,BAS|PLAY|WL
MUDDYING,True,,,,,False,,PLAY|WL
MUDFISH,True,,,,,False,,PLAY|WL
MUDFISHES,True,,,,,False,,PLAY|WL
MUDFLAT,True,,,,,False,,PLAY|WL
MUDFLATS,True,,,,,False,,PLAY|WL
MUDFLOW,True,,,,,False,,PLAY|WL
MUDFLOWS,True,,,,,False,,PLAY|WL
MUDGUARD,True,,,,,False,,PLAY|WL
MUDGUARDS,True,,,,,False,,PLAY|WL
MUDHOLE,True,,,,,False,,PLAY|WL
MUDHOLES,True,,,,,False,,PLAY|WL
MUDLARK,True,,,,,False,,PLAY|WL
MUDLARKS,True,,,,,False,,PLAY|WL
MUDPACK,True,,,,,False,,PLAY|WL
MUDPACKS,True,,,,,False,,PLAY|WL
MUDPUPPY,True,,,,,False,,PLAY|WL
MUDRA,True,,,,,False,,PLAY|WL
MUDRAS,True,,,,,False,,PLAY|WL
MUDROCK,True,,,,,False,,PLAY|WL
MUDROCKS,True,,,,,False,,PLAY|WL
MUDROOM,True,,,,,False,,PLAY|WL
MUDROOMS,True,,,,,False,,PLAY|WL
MUDS,True,,,,,False,,PLAY|WL
MUDSILL,True,,,,,False,,PLAY|WL
MUDSILLS,True,,,,,False,,PLAY|WL
MUDSLIDE,True,,,,,False,,PLAY|WL
MUDSLIDES,True,,,,,False,,PLAY|WL
MUDSTONE,True,,,,,False,,PLAY|WL
MUDSTONES,True,,,,,False,,PLAY|WL
MUEDDIN,True,,,,,False,,PLAY|WL
MUEDDINS,True,,,,,False,,PLAY|WL
MUENSTER,True,,,,,False,,PLAY|WL
MUENSTERS,True,,,,,False,,PLAY|WL
MUESLI,True,,,,,False,,PLAY|WL
MUESLIS,True,,,,,False,,PLAY|WL
MUEZZIN,True,,,,,False,,PLAY|WL
MUEZZINS,True,,,,,False,,PLAY|WL
MUFF,True,2.7,noun,atomic=True,,False,,BAS|PLAY|WL
MUFFED,True,,,,,False,,PLAY|WL
MUFFIN,True,3.35,noun,atomic=False,,False,,BAS|PLAY|WL
MUFFING,True,,,,,False,,PLAY|WL
MUFFINS,True,3.24,noun,atomic=True,,False,,BAS|PLAY|WL
MUFFLE,True,,,,,False,,PLAY|WL
MUFFLED,True,3.04,verb,atomic=False,,False,,BAS|PLAY|WL
MUFFLER,True,2.7,noun,atomic=False,,False,,BAS|PLAY|WL
MUFFLERED,True,,,,,False,,PLAY|WL
MUFFLERS,True,,,,,False,,PLAY|WL
MUFFLES,True,,,,,False,,PLAY|WL
MUFFLING,True,,,,,False,,PLAY|WL
MUFFS,True,,,,,False,,PLAY|WL
MUFTI,True,2.86,noun,atomic=True,,False,,BAS|PLAY|WL
MUFTIS,True,,,,,False,,PLAY|WL
MUG,True,3.71,noun,atomic=True,,False,,BAS|PLAY|WL
MUGFUL,True,,,,,False,,PLAY|WL
MUGFULS,True,,,,,False,,PLAY|WL
MUGG,True,,,,,False,,PLAY|WL
MUGGAR,True,,,,,False,,PLAY|WL
MUGGARS,True,,,,,False,,PLAY|WL
MUGGED,True,2.94,verb,atomic=True,,False,,BAS|PLAY|WL
MUGGEE,True,,,,,False,,PLAY|WL
MUGGEES,True,,,,,False,,PLAY|WL
MUGGER,True,,,,,False,,PLAY|WL
MUGGERS,True,,,,,False,,PLAY|WL
MUGGIER,True,,,,,False,,PLAY|WL
MUGGIEST,True,,,,,False,,PLAY|WL
MUGGILY,True,,,,,False,,PLAY|WL
MUGGINESS,True,,,,,False,,PLAY|WL
MUGGING,True,2.78,noun,atomic=False,,False,,BAS|PLAY|WL
MUGGINGS,True,,,,,False,,PLAY|WL
MUGGINS,True,,,,,False,,PLAY|WL
MUGGS,True,,,,,False,,PLAY|WL
MUGGUR,True,,,,,False,,PLAY|WL
MUGGURS,True,,,,,False,,PLAY|WL
MUGGY,True,,,,,False,,PLAY|WL
MUGS,True,3.24,noun,atomic=True,,False,,BAS|PLAY|WL
MUGWORT,True,,,,,False,,PLAY|WL
MUGWORTS,True,,,,,False,,PLAY|WL
MUGWUMP,True,,,,,False,,PLAY|WL
MUGWUMPS,True,,,,,False,,PLAY|WL
MUHLIES,True,,,,,False,,PLAY|WL
MUHLY,True,,,,,False,,PLAY|WL
MUJAHEDIN,True,,,,,False,,PLAY|WL
MUJIK,True,,,,,False,,PLAY|WL
MUJIKS,True,,,,,False,,PLAY|WL
MUKLUK,True,,,,,False,,PLAY|WL
MUKLUKS,True,,,,,False,,PLAY|WL
MUKTUK,True,,,,,False,,PLAY|WL
MUKTUKS,True,,,,,False,,PLAY|WL
MULATTO,True,,,,,False,,PLAY|WL
MULATTOES,True,,,,,False,,PLAY|WL
MULATTOS,True,,,,,False,,PLAY|WL
MULBERRY,True,3.15,noun,atomic=False,,False,,BAS|PLAY|WL
MULCH,True,2.9,noun,atomic=True,,False,,BAS|PLAY|WL
MULCHED,True,,,,,False,,PLAY|WL
MULCHES,True,,,,,False,,PLAY|WL
MULCHING,True,,,,,False,,PLAY|WL
MULCT,True,,,,,False,,PLAY|WL
MULCTED,True,,,,,False,,PLAY|WL
MULCTING,True,,,,,False,,PLAY|WL
MULCTS,True,,,,,False,,PLAY|WL
MULE,True,3.44,noun,atomic=True,,False,,BAS|PLAY|WL
MULED,True,,,,,False,,PLAY|WL
MULES,True,3.11,noun,atomic=True,,False,,BAS|PLAY|WL
MULETA,True,,,,,False,,PLAY|WL
MULETAS,True,,,,,False,,PLAY|WL
MULETEER,True,,,,,False,,PLAY|WL
MULETEERS,True,,,,,False,,PLAY|WL
MULEY,True,,,,,False,,PLAY|WL
MULEYS,True,,,,,False,,PLAY|WL
MULING,True,,,,,False,,PLAY|WL
MULISH,True,,,,,False,,PLAY|WL
MULISHLY,True,,,,,False,,PLAY|WL
MULL,True,2.94,noun,atomic=True,,False,,BAS|PLAY|WL
MULLA,True,,,,,False,,PLAY|WL
MULLAH,True,2.73,noun,atomic=False,,False,,BAS|PLAY|WL
MULLAHISM,True,,,,,False,,PLAY|WL
MULLAHS,True,,,,,False,,PLAY|WL
MULLAS,True,,,,,False,,PLAY|WL
MULLED,True,,,,,False,,PLAY|WL
MULLEIN,True,,,,,False,,PLAY|WL
MULLEINS,True,,,,,False,,PLAY|WL
MULLEN,True,,,,,False,,PLAY|WL
MULLENS,True,,,,,False,,PLAY|WL
MULLER,True,3.29,noun,atomic=True,,False,,BAS|PLAY|WL
MULLERS,True,,,,,False,,PLAY|WL
MULLET,True,2.97,noun,atomic=False,,False,,BAS|PLAY|WL
MULLETS,True,,,,,False,,PLAY|WL
MULLEY,True,,,,,False,,PLAY|WL
MULLEYS,True,,,,,False,,PLAY|WL
MULLIGAN,True,3.08,noun,atomic=False,,False,,BAS|PLAY|WL
MULLIGANS,True,,,,,False,,PLAY|WL
MULLING,True,2.65,verb,atomic=True,,False,,BAS|PLAY|WL
MULLION,True,,,,,False,,PLAY|WL
MULLIONED,True,,,,,False,,PLAY|WL
MULLIONS,True,,,,,False,,PLAY|WL
MULLITE,True,,,,,False,,PLAY|WL
MULLITES,True,,,,,False,,PLAY|WL
MULLOCK,True,,,,,False,,PLAY|WL
MULLOCKS,True,,,,,False,,PLAY|WL
MULLOCKY,True,,,,,False,,PLAY|WL
MULLS,True,,,,,False,,PLAY|WL
MULTIAGE,True,,,,,False,,PLAY|WL
MULTIATOM,True,,,,,False,,PLAY|WL
MULTIBAND,True,,,,,False,,PLAY|WL
MULTIBANK,True,,,,,False,,PLAY|WL
MULTICAR,True,,,,,False,,PLAY|WL
MULTICELL,True,,,,,False,,PLAY|WL
MULTICITY,True,,,,,False,,PLAY|WL
MULTICOPY,True,,,,,False,,PLAY|WL
MULTIDRUG,True,,,,,False,,PLAY|WL
MULTIFID,True,,,,,False,,PLAY|WL
MULTIFOLD,True,,,,,False,,PLAY|WL
MULTIFORM,True,,,,,False,,PLAY|WL
MULTIGERM,True,,,,,False,,PLAY|WL
MULTIGRID,True,,,,,False,,PLAY|WL
MULTIHUED,True,,,,,False,,PLAY|WL
MULTIHULL,True,,,,,False,,PLAY|WL
MULTIJET,True,,,,,False,,PLAY|WL
MULTILANE,True,,,,,False,,PLAY|WL
MULTILINE,True,,,,,False,,PLAY|WL
MULTIMODE,True,,,,,False,,PLAY|WL
MULTIPAGE,True,,,,,False,,PLAY|WL
MULTIPART,True,,,,,False,,PLAY|WL
MULTIPATH,True,,,,,False,,PLAY|WL
MULTIPED,True,,,,,False,,PLAY|WL
MULTIPEDS,True,,,,,False,,PLAY|WL
MULTIPION,True,,,,,False,,PLAY|WL
MULTIPLE,True,4.92,noun,atomic=False,,False,,BAS|PLAY|WL
MULTIPLES,True,3.14,noun,atomic=False,,False,,BAS|PLAY|WL
MULTIPLET,True,,,,,False,,PLAY|WL
MULTIPLEX,True,2.78,noun,atomic=False,,False,,BAS|PLAY|WL
MULTIPLY,True,3.5,verb,atomic=False,,False,,BAS|PLAY|WL
MULTIPOLE,True,,,,,False,,PLAY|WL
MULTIROOM,True,,,,,False,,PLAY|WL
MULTISITE,True,,,,,False,,PLAY|WL
MULTISIZE,True,,,,,False,,PLAY|WL
MULTISTEP,True,,,,,False,,PLAY|WL
MULTITON,True,,,,,False,,PLAY|WL
MULTITONE,True,,,,,False,,PLAY|WL
MULTITUDE,True,3.59,noun,atomic=False,,False,,BAS|PLAY|WL
MULTIUNIT,True,,,,,False,,PLAY|WL
MULTIUSE,True,,,,,False,,PLAY|WL
MULTIUSER,True,,,,,False,,PLAY|WL
MULTIWALL,True,,,,,False,,PLAY|WL
MULTIYEAR,True,,,,,False,,PLAY|WL
MULTURE,True,,,,,False,,PLAY|WL
MULTURES,True,,,,,False,,PLAY|WL
MUM,True,4.41,noun,atomic=True,,False,,BAS|PLAY|WL
MUMBLE,True,2.91,noun,atomic=False,,False,,BAS|PLAY|WL
MUMBLED,True,2.73,verb,atomic=False,,False,,BAS|PLAY|WL
MUMBLER,True,,,,,False,,PLAY|WL
MUMBLERS,True,,,,,False,,PLAY|WL
MUMBLES,True,2.66,noun,atomic=False,,False,,BAS|PLAY|WL
MUMBLING,True,2.87,noun,atomic=False,,False,,BAS|PLAY|WL
MUMBLY,True,,,,,False,,PLAY|WL
MUMM,True,,,,,False,,PLAY|WL
MUMMED,True,,,,,False,,PLAY|WL
MUMMER,True,,,,,False,,PLAY|WL
MUMMERIES,True,,,,,False,,PLAY|WL
MUMMERS,True,,,,,False,,PLAY|WL
MUMMERY,True,,,,,False,,PLAY|WL
MUMMICHOG,True,,,,,False,,PLAY|WL
MUMMIED,True,,,,,False,,PLAY|WL
MUMMIES,True,2.91,noun,atomic=False,,False,,BAS|PLAY|WL
MUMMIFIED,True,2.6,verb,atomic=False,,False,,BAS|PLAY|WL
MUMMIFIES,True,,,,,False,,PLAY|WL
MUMMIFY,True,,,,,False,,PLAY|WL
MUMMING,True,,,,,False,,PLAY|WL
MUMMS,True,,,,,False,,PLAY|WL
MUMMY,True,3.57,noun,atomic=False,,False,,BAS|PLAY|WL
MUMMYING,True,,,,,False,,PLAY|WL
MUMP,True,,,,,False,,PLAY|WL
MUMPED,True,,,,,False,,PLAY|WL
MUMPER,True,,,,,False,,PLAY|WL
MUMPERS,True,,,,,False,,PLAY|WL
MUMPING,True,,,,,False,,PLAY|WL
MUMPS,True,2.81,noun,atomic=True,,False,,BAS|PLAY|WL
MUMS,True,3.36,noun,atomic=True,,False,,BAS|PLAY|WL
MUMU,True,,,,,False,,PLAY|WL
MUMUS,True,,,,,False,,PLAY|WL
MUN,True,,,,,False,,PLAY|WL
MUNCH,True,3.08,noun,atomic=True,,False,,BAS|PLAY|WL
MUNCHED,True,,,,,False,,PLAY|WL
MUNCHER,True,,,,,False,,PLAY|WL
MUNCHERS,True,,,,,False,,PLAY|WL
MUNCHES,True,,,,,False,,PLAY|WL
MUNCHIES,True,,,,,False,,PLAY|WL
MUNCHING,True,2.88,verb,atomic=False,,False,,BAS|PLAY|WL
MUNCHKIN,True,,,,,False,,PLAY|WL
MUNCHKINS,True,,,,,False,,PLAY|WL
MUNDANE,True,3.43,adj,atomic=False,,False,,BAS|PLAY|WL
MUNDANELY,True,,,,,False,,PLAY|WL
MUNDANITY,True,,,,,False,,PLAY|WL
MUNDUNGO,True,,,,,False,,PLAY|WL
MUNDUNGOS,True,,,,,False,,PLAY|WL
MUNDUNGUS,True,,,,,False,,PLAY|WL
MUNGO,True,,,,,False,,PLAY|WL
MUNGOOSE,True,,,,,False,,PLAY|WL
MUNGOOSES,True,,,,,False,,PLAY|WL
MUNGOS,True,,,,,False,,PLAY|WL
MUNI,True,,,,,False,,PLAY|WL
MUNICIPAL,True,4.24,adj,atomic=False,,False,,BAS|PLAY|WL
MUNIMENT,True,,,,,False,,PLAY|WL
MUNIMENTS,True,,,,,False,,PLAY|WL
MUNIS,True,,,,,False,,PLAY|WL
MUNITION,True,,,,,False,,PLAY|WL
MUNITIONS,True,3.34,noun,atomic=False,,False,,BAS|PLAY|WL
MUNNION,True,,,,,False,,PLAY|WL
MUNNIONS,True,,,,,False,,PLAY|WL
MUNS,True,,,,,False,,PLAY|WL
MUNSTER,True,,,,,False,,PLAY|WL
MUNSTERS,True,,,,,False,,PLAY|WL
MUNTIN,True,,,,,False,,PLAY|WL
MUNTING,True,,,,,False,,PLAY|WL
MUNTINGS,True,,,,,False,,PLAY|WL
MUNTINS,True,,,,,False,,PLAY|WL
MUNTJAC,True,,,,,False,,PLAY|WL
MUNTJACS,True,,,,,False,,PLAY|WL
MUNTJAK,True,,,,,False,,PLAY|WL
MUNTJAKS,True,,,,,False,,PLAY|WL
MUON,True,,,,,False,,PLAY|WL
MUONIC,True,,,,,False,,PLAY|WL
MUONIUM,True,,,,,False,,PLAY|WL
MUONIUMS,True,,,,,False,,PLAY|WL
MUONS,True,,,,,False,,PLAY|WL
MURA,True,,,,,False,,PLAY|WL
MURAENID,True,,,,,False,,PLAY|WL
MURAENIDS,True,,,,,False,,PLAY|WL
MURAL,True,3.49,noun,atomic=False,,False,,BAS|PLAY|WL
MURALIST,True,,,,,False,,PLAY|WL
MURALISTS,True,,,,,False,,PLAY|WL
MURALS,True,3.14,noun,atomic=False,,False,,BAS|PLAY|WL
MURAS,True,,,,,False,,PLAY|WL
MURDER,True,4.86,noun,atomic=False,,False,,BAS|PLAY|WL
MURDERED,True,4.32,verb,atomic=False,,False,,BAS|PLAY|WL
MURDEREE,True,,,,,False,,PLAY|WL
MURDEREES,True,,,,,False,,PLAY|WL
MURDERER,True,3.82,noun,atomic=False,,False,,BAS|PLAY|WL
MURDERERS,True,3.53,noun,atomic=False,,False,,BAS|PLAY|WL
MURDERESS,True,,,,,False,,PLAY|WL
MURDERING,True,3.72,verb,atomic=False,,False,,BAS|PLAY|WL
MURDEROUS,True,3.37,adj,atomic=False,,False,,BAS|PLAY|WL
MURDERS,True,4.05,noun,atomic=False,,False,,BAS|PLAY|WL
MURE,True,,,,,False,,PLAY|WL
MURED,True,,,,,False,,PLAY|WL
MUREIN,True,,,,,False,,PLAY|WL
MUREINS,True,,,,,False,,PLAY|WL
MURES,True,,,,,False,,PLAY|WL
MUREX,True,,,,,False,,PLAY|WL
MUREXES,True,,,,,False,,PLAY|WL
MURIATE,True,,,,,False,,PLAY|WL
MURIATED,True,,,,,False,,PLAY|WL
MURIATES,True,,,,,False,,PLAY|WL
MURICATE,True,,,,,False,,PLAY|WL
MURICES,True,,,,,False,,PLAY|WL
MURID,True,,,,,False,,PLAY|WL
MURIDS,True,,,,,False,,PLAY|WL
MURINE,True,,,,,False,,PLAY|WL
MURINES,True,,,,,False,,PLAY|WL
MURING,True,,,,,False,,PLAY|WL
MURK,True,,,,,False,,PLAY|WL
MURKER,True,,,,,False,,PLAY|WL
MURKEST,True,,,,,False,,PLAY|WL
MURKIER,True,,,,,False,,PLAY|WL
MURKIEST,True,,,,,False,,PLAY|WL
MURKILY,True,,,,,False,,PLAY|WL
MURKINESS,True,,,,,False,,PLAY|WL
MURKLY,True,,,,,False,,PLAY|WL
MURKS,True,,,,,False,,PLAY|WL
MURKY,True,3.12,adj,atomic=True,,False,,BAS|PLAY|WL
MURMUR,True,2.92,noun,atomic=False,,False,,BAS|PLAY|WL
MURMURED,True,,,,,False,,PLAY|WL
MURMURER,True,,,,,False,,PLAY|WL
MURMURERS,True,,,,,False,,PLAY|WL
MURMURING,True,2.76,noun,atomic=False,,False,,BAS|PLAY|WL
MURMUROUS,True,,,,,False,,PLAY|WL
MURMURS,True,2.83,noun,atomic=False,,False,,BAS|PLAY|WL
MURPHIES,True,,,,,False,,PLAY|WL
MURPHY,True,4.13,noun,atomic=False,,False,,BAS|PLAY|WL
MURR,True,,,,,False,,PLAY|WL
MURRA,True,,,,,False,,PLAY|WL
MURRAIN,True,,,,,False,,PLAY|WL
MURRAINS,True,,,,,False,,PLAY|WL
MURRAS,True,,,,,False,,PLAY|WL
MURRE,True,,,,,False,,PLAY|WL
MURRELET,True,,,,,False,,PLAY|WL
MURRELETS,True,,,,,False,,PLAY|WL
MURRES,True,,,,,False,,PLAY|WL
MURREY,True,,,,,False,,PLAY|WL
MURREYS,True,,,,,False,,PLAY|WL
MURRHA,True,,,,,False,,PLAY|WL
MURRHAS,True,,,,,False,,PLAY|WL
MURRHINE,True,,,,,False,,PLAY|WL
MURRIES,True,,,,,False,,PLAY|WL
MURRINE,True,,,,,False,,PLAY|WL
MURRS,True,,,,,False,,PLAY|WL
MURRY,True,,,,,False,,PLAY|WL
MURTHER,True,,,,,False,,PLAY|WL
MURTHERED,True,,,,,False,,PLAY|WL
MURTHERS,True,,,,,False,,PLAY|WL
MUS,True,3.02,noun,atomic=True,,False,,BAS|PLAY|WL
MUSCA,True,,,,,False,,PLAY|WL
MUSCADEL,True,,,,,False,,PLAY|WL
MUSCADELS,True,,,,,False,,PLAY|WL
MUSCADET,True,,,,,False,,PLAY|WL
MUSCADETS,True,,,,,False,,PLAY|WL
MUSCADINE,True,,,,,False,,PLAY|WL
MUSCAE,True,,,,,False,,PLAY|WL
MUSCARINE,True,,,,,False,,PLAY|WL
MUSCAT,True,2.95,noun,atomic=False,,False,,BAS|PLAY|WL
MUSCATEL,True,,,,,False,,PLAY|WL
MUSCATELS,True,,,,,False,,PLAY|WL
MUSCATS,True,,,,,False,,PLAY|WL
MUSCID,True,,,,,False,,PLAY|WL
MUSCIDS,True,,,,,False,,PLAY|WL
MUSCLE,True,4.44,noun,atomic=False,,False,,BAS|PLAY|WL
MUSCLED,True,2.73,verb,atomic=False,,False,,BAS|PLAY|WL
