word,pos,zipf,flags,theme_tags
rerun,noun,2.9,atomic=False,
reruns,noun,2.89,atomic=False,
res,noun,3.79,atomic=True,
resale,noun,3.28,atomic=False,
rescind,verb,2.87,atomic=False,
rescinded,verb,3.02,atomic=False,
rescue,noun,4.48,atomic=False,
rescued,verb,3.94,atomic=False,
rescuers,noun,2.94,atomic=False,
rescues,noun,3.25,atomic=False,
rescuing,verb,3.35,atomic=False,
research,noun,5.39,atomic=False,
resection,noun,2.79,atomic=False,
resell,verb,2.93,atomic=False,
resemble,verb,3.73,atomic=False,
resembled,verb,3.33,atomic=False,
resembles,verb,3.71,atomic=False,
resent,verb,3.38,atomic=False,
resented,verb,3.07,atomic=False,
resentful,adj,2.97,atomic=False,
resents,verb,2.65,atomic=False,
reserve,noun,4.6,atomic=False,
reserved,verb,4.18,atomic=False,
reserves,noun,4.22,atomic=False,
reserving,verb,2.93,atomic=False,
reservoir,noun,3.9,atomic=False,
reset,noun,3.83,atomic=False,
resets,noun,2.65,atomic=False,
resetting,verb,2.81,atomic=False,
resettled,verb,2.69,atomic=False,
reshape,verb,2.87,atomic=False,
reshaped,verb,2.63,atomic=False,
reshaping,verb,2.87,atomic=False,
reshuffle,noun,2.81,atomic=False,
reside,verb,3.67,atomic=False,
resided,verb,3.33,atomic=False,
residence,noun,4.36,atomic=False,
residency,noun,3.7,atomic=False,
resident,noun,4.38,atomic=False,
residents,noun,4.64,atomic=False,
resides,verb,3.54,atomic=False,
residing,verb,3.58,atomic=False,
residual,noun,3.52,atomic=False,
residue,noun,3.53,atomic=True,
residues,noun,3.25,atomic=True,
resign,verb,3.97,atomic=False,
resigned,verb,4.04,atomic=False,
resigning,verb,3.26,atomic=False,
resigns,verb,3.2,atomic=False,
resilient,adj,3.5,atomic=False,
resin,noun,3.61,atomic=True,
resins,noun,2.94,atomic=True,
resist,verb,4.2,atomic=False,
resistant,adj,3.99,atomic=False,
resisted,verb,3.61,atomic=False,
resisting,verb,3.58,atomic=False,
resistive,adj,2.61,atomic=False,
resistor,noun,3.01,atomic=False,
resistors,noun,2.84,atomic=False,
resists,verb,3.12,atomic=False,
resolute,adj,3.12,atomic=False,
resolve,noun,4.17,atomic=False,
resolved,verb,4.1,atomic=False,
resolves,noun,3.13,atomic=False,
resolving,noun,3.51,atomic=False,
resonance,noun,3.65,atomic=False,
resonant,adj,3.13,atomic=False,
resonate,verb,3.19,atomic=False,
resonated,verb,2.95,atomic=False,
resonates,verb,3.08,atomic=False,
resonator,noun,2.8,atomic=False,
resort,noun,4.37,atomic=False,
resorted,verb,3.23,atomic=False,
resorting,verb,3.16,atomic=False,
resorts,noun,3.75,atomic=False,
resource,noun,4.39,atomic=False,
resources,noun,4.91,atomic=False,
respect,noun,5.03,atomic=False,
respected,verb,4.11,atomic=False,
respects,noun,3.9,atomic=False,
respite,noun,3.18,atomic=True,
respond,verb,4.53,atomic=False,
responded,verb,4.26,atomic=False,
responder,noun,2.81,atomic=False,
responds,verb,3.8,atomic=False,
response,noun,5.03,atomic=False,
responses,noun,4.29,atomic=False,
rest,noun,5.23,atomic=True,
restart,verb,3.68,atomic=True,
restarted,verb,3.1,atomic=False,
restarts,verb,2.69,atomic=True,
restated,verb,2.67,atomic=False,
rested,verb,3.59,atomic=False,
restful,adj,2.75,atomic=False,
resting,verb,3.89,atomic=False,
restless,adj,3.6,atomic=False,
restock,verb,2.78,atomic=False,
restore,verb,4.18,atomic=False,
restored,verb,4.12,atomic=False,
restores,verb,3.05,atomic=False,
restoring,verb,3.72,atomic=False,
restrain,verb,3.27,atomic=False,
restraint,noun,3.64,atomic=False,
restrict,verb,3.8,atomic=False,
restricts,verb,3.12,atomic=False,
restroom,noun,3.39,atomic=False,
restrooms,noun,3.03,atomic=False,
rests,noun,3.64,atomic=True,
result,noun,5.18,atomic=False,
resultant,noun,3.13,atomic=False,
resulted,verb,4.37,atomic=False,
resulting,verb,4.48,atomic=False,
results,noun,5.23,atomic=False,
resume,noun,4.12,atomic=False,
resumed,verb,3.76,atomic=False,
resumes,noun,3.45,atomic=False,
resuming,verb,3.02,atomic=False,
resurface,verb,2.63,atomic=False,
resurgent,adj,2.61,atomic=False,
resurrect,verb,3.06,atomic=False,
ret,verb,3.18,atomic=True,
retail,noun,4.55,atomic=False,
retailer,noun,3.75,atomic=False,
retailers,noun,3.92,atomic=False,
retailing,noun,3.09,atomic=False,
retails,noun,2.63,atomic=False,
retain,verb,4.16,atomic=False,
retained,verb,4.07,atomic=False,
retainer,noun,3.12,atomic=False,
retainers,noun,2.82,atomic=False,
retaining,verb,3.78,atomic=False,
retains,verb,3.64,atomic=False,
retake,noun,3.28,atomic=False,
retaliate,verb,3.1,atomic=False,
retard,noun,3.37,atomic=False,
retardant,noun,2.64,atomic=False,
retarded,noun,3.73,atomic=False,
retards,noun,2.89,atomic=False,
retelling,verb,2.95,atomic=True,
retention,noun,3.81,atomic=False,
rethink,noun,3.47,atomic=False,
reticence,noun,2.6,atomic=False,
reticent,adj,2.62,atomic=False,
retina,noun,3.4,atomic=False,
retinal,noun,3.13,atomic=False,
retinue,noun,2.63,atomic=False,
retire,verb,4.05,atomic=False,
retired,verb,4.44,atomic=False,
retiree,noun,2.81,atomic=False,
retirees,noun,3.15,atomic=False,
retires,verb,3.29,atomic=False,
retiring,verb,3.8,atomic=False,
retort,noun,2.89,atomic=False,
retorted,verb,2.66,atomic=False,
retrace,verb,2.69,atomic=False,
retract,verb,3.03,atomic=False,
retracted,verb,3.05,atomic=False,
retreat,noun,4.13,atomic=False,
retreated,noun,3.38,atomic=False,
retreats,noun,3.16,atomic=False,
retrial,noun,2.7,atomic=False,
retrieval,noun,3.33,atomic=False,
retrieve,verb,3.69,atomic=False,
retrieved,verb,3.8,atomic=False,
retriever,noun,2.99,atomic=False,
retro,noun,3.73,atomic=True,
retrofit,noun,2.83,atomic=False,
return,noun,5.19,atomic=False,
returned,verb,4.82,atomic=False,
returning,verb,4.49,atomic=False,
returns,noun,4.6,atomic=False,
reunion,noun,3.93,atomic=False,
reunions,noun,2.94,atomic=False,
reunite,verb,3.37,atomic=False,
reunited,verb,3.72,atomic=False,
reunites,verb,2.64,atomic=False,
reuniting,verb,2.95,atomic=False,
reusable,adj,3.21,atomic=False,
reuse,verb,3.37,atomic=False,
reused,verb,3.09,atomic=True,
reusing,verb,2.69,atomic=True,
rev,noun,4.12,atomic=True,
revamp,verb,3.2,atomic=False,
revamped,verb,3.18,atomic=False,
revamping,verb,2.64,atomic=False,
reveal,verb,4.43,atomic=False,
revealed,verb,4.65,atomic=False,
revealing,noun,3.97,atomic=False,
reveals,verb,4.34,atomic=False,
revel,noun,3.11,atomic=False,
revels,noun,2.77,atomic=False,
revenge,noun,4.28,atomic=False,
revenue,noun,4.64,atomic=False,
revenues,noun,4.06,atomic=False,
revere,noun,3.09,atomic=False,
revered,verb,3.34,atomic=True,
reverence,noun,3.22,atomic=False,
reverend,noun,3.74,atomic=False,
reverie,noun,2.62,atomic=False,
reversal,noun,3.56,atomic=False,
reversals,noun,2.64,atomic=False,
reverse,noun,4.37,atomic=False,
reversed,verb,3.88,atomic=False,
reverses,noun,3.05,atomic=False,
reversing,verb,3.43,atomic=False,
reversion,noun,2.6,atomic=False,
revert,verb,3.35,atomic=False,
reverted,verb,3.14,atomic=False,
reverting,noun,2.9,atomic=False,
reverts,verb,2.71,atomic=False,
review,noun,5.12,atomic=False,
reviewed,verb,4.23,atomic=False,
reviewer,noun,3.47,atomic=False,
reviewers,noun,3.47,atomic=False,
reviewing,verb,3.92,atomic=False,
reviews,noun,4.58,atomic=False,
reviled,verb,2.65,atomic=False,
revise,noun,3.48,atomic=False,
revised,verb,4.14,atomic=False,
revising,noun,3.18,atomic=False,
revision,noun,3.82,atomic=False,
revisions,noun,3.45,atomic=False,
revisit,verb,3.36,atomic=False,
revisited,verb,3.25,atomic=False,
revival,noun,3.93,atomic=False,
revivals,noun,2.66,atomic=False,
revive,verb,3.68,atomic=False,
revived,verb,3.64,atomic=False,
revives,verb,2.8,atomic=False,
reviving,verb,3.19,atomic=False,
revoke,noun,3.26,atomic=False,
revoked,verb,3.49,atomic=False,
revoking,verb,2.73,atomic=False,
revolt,noun,3.73,atomic=False,
revolted,verb,2.8,atomic=False,
revolting,verb,3.01,atomic=False,
revolts,noun,2.82,atomic=False,
revolve,verb,3.24,atomic=False,
revolved,verb,3.0,atomic=False,
revolver,noun,3.41,atomic=False,
revolvers,noun,2.77,atomic=False,
revolves,verb,3.4,atomic=False,
revolving,verb,3.41,atomic=False,
revs,noun,2.85,atomic=True,
revue,noun,3.07,atomic=False,
revulsion,noun,2.71,atomic=False,
revving,verb,2.66,atomic=True,
reward,noun,4.33,atomic=False,
rewarded,verb,3.81,atomic=False,
rewarding,verb,3.74,atomic=False,
rewards,noun,4.1,atomic=False,
rework,verb,2.89,atomic=False,
reworked,verb,3.11,atomic=False,
reworking,verb,2.89,atomic=False,
rewrite,noun,3.47,atomic=False,
rewrites,noun,2.62,atomic=True,
rewriting,noun,3.14,atomic=False,
rewritten,verb,3.19,atomic=False,
rewrote,verb,2.75,atomic=True,
rex,noun,3.89,atomic=True,
rhapsody,noun,3.01,atomic=False,
rhea,noun,3.01,atomic=True,
rhetoric,noun,3.95,atomic=True,
rhino,noun,3.57,atomic=False,
rhinos,noun,3.18,atomic=False,
rho,noun,2.81,atomic=True,
rhubarb,noun,2.97,atomic=True,
rhyme,noun,3.56,atomic=True,
rhymes,noun,3.49,atomic=True,
rhyming,verb,2.96,atomic=True,
rhythm,noun,4.05,atomic=True,
rhythmic,adj,3.39,atomic=False,
rhythms,noun,3.44,atomic=True,
rib,noun,3.59,atomic=True,
ribbed,verb,2.92,atomic=True,
ribbon,noun,3.81,atomic=False,
ribbons,noun,3.36,atomic=False,
ribs,noun,3.8,atomic=True,
rice,noun,4.55,atomic=True,
rich,noun,4.91,atomic=True,
richer,adj,3.71,atomic=False,
riches,noun,3.57,atomic=False,
richest,adj,3.7,atomic=False,
richly,adv,3.27,atomic=False,
richness,noun,3.26,atomic=False,
rick,noun,4.32,atomic=True,
rickety,adj,2.68,atomic=False,
rickey,noun,2.63,atomic=False,
ricks,noun,2.65,atomic=True,
rickshaw,noun,2.85,atomic=False,
ricochet,noun,2.75,atomic=False,
ricotta,noun,2.68,atomic=False,
rid,verb,4.5,atomic=True,
riddance,noun,2.9,atomic=False,
ridden,verb,3.62,atomic=False,
ridding,verb,2.66,atomic=False,
riddle,noun,3.44,atomic=False,
riddled,verb,3.19,atomic=False,
riddles,noun,2.98,atomic=False,
ride,noun,4.85,atomic=True,
rider,noun,4.02,atomic=False,
riders,noun,3.99,atomic=False,
rides,noun,4.06,atomic=True,
ridge,noun,4.12,atomic=True,
ridges,noun,3.35,atomic=True,
ridicule,noun,3.34,atomic=True,
ridiculed,verb,3.19,atomic=True,
riding,noun,4.49,atomic=False,
ridley,noun,3.34,atomic=False,
rife,adj,3.15,atomic=True,
riff,noun,3.4,atomic=True,
riffs,noun,3.1,atomic=True,
rifle,noun,4.18,atomic=False,
rifled,verb,2.65,atomic=False,
rifles,noun,3.84,atomic=False,
rift,noun,3.64,atomic=True,
rifts,noun,2.75,atomic=True,
rig,noun,3.86,atomic=True,
rigged,verb,3.63,atomic=True,
rigging,noun,3.42,atomic=False,
right,noun,5.96,atomic=True,
righteous,adj,3.8,atomic=False,
rightful,adj,3.38,atomic=False,
rightly,adv,3.73,atomic=False,
rights,noun,5.19,atomic=True,
rigid,adj,3.75,atomic=True,
rigidity,noun,2.99,atomic=False,
rigidly,adv,2.73,atomic=False,
rigor,noun,3.07,atomic=False,
rigorous,adj,3.68,atomic=False,
rigour,noun,2.67,atomic=True,
rigs,noun,3.24,atomic=True,
riled,verb,2.84,atomic=True,
riley,noun,3.9,atomic=False,
rim,noun,3.85,atomic=True,
rimmed,verb,2.76,atomic=True,
rims,noun,3.22,atomic=True,
rind,noun,2.76,atomic=True,
ring,noun,4.81,atomic=True,
ringed,verb,2.91,atomic=True,
ringer,noun,3.06,atomic=True,
ringing,noun,3.68,atomic=False,
rings,noun,4.33,atomic=True,
ringside,noun,2.77,atomic=False,
rink,noun,3.41,atomic=True,
rinse,noun,3.48,atomic=True,
rinsed,verb,2.77,atomic=True,
rinsing,noun,2.71,atomic=False,
riot,noun,4.09,atomic=False,
rioters,noun,3.07,atomic=False,
rioting,noun,3.27,atomic=False,
riots,noun,3.87,atomic=False,
rip,noun,4.26,atomic=True,
riparian,adj,2.76,atomic=False,
ripe,adj,3.67,atomic=True,
ripen,verb,2.64,atomic=True,
ripening,noun,2.73,atomic=False,
ripped,verb,4.06,atomic=True,
ripper,noun,3.23,atomic=False,
ripping,verb,3.57,atomic=False,
ripple,noun,3.41,atomic=False,
ripples,noun,3.03,atomic=False,
rippling,noun,2.7,atomic=False,
rips,noun,3.28,atomic=True,
rise,noun,4.81,atomic=True,
risen,verb,3.86,atomic=True,
riser,noun,2.88,atomic=False,
risers,noun,2.76,atomic=False,
rises,noun,4.07,atomic=False,
rising,noun,4.52,atomic=False,
risk,noun,5.05,atomic=True,
risked,verb,3.37,atomic=True,
riskier,adj,2.73,atomic=False,
risking,verb,3.55,atomic=False,
risks,noun,4.35,atomic=True,
risky,adj,3.94,atomic=True,
risotto,noun,2.87,atomic=False,
rite,noun,3.63,atomic=True,
rites,noun,3.44,atomic=True,
ritual,noun,4.02,atomic=False,
rituals,noun,3.67,atomic=False,
ritz,noun,3.24,atomic=True,
rival,noun,4.18,atomic=False,
rivalries,noun,3.17,atomic=False,
rivalry,noun,3.8,atomic=False,
rivals,noun,3.95,atomic=False,
riven,verb,2.72,atomic=False,
river,noun,5.03,atomic=False,
riverbank,noun,2.77,atomic=False,
rivers,noun,4.3,atomic=True,
riverside,noun,3.67,atomic=False,
rivet,noun,2.69,atomic=False,
riveted,verb,2.74,atomic=False,
riveting,verb,2.99,atomic=False,
rivets,noun,2.73,atomic=False,
riviera,noun,3.26,atomic=False,
roach,noun,3.44,atomic=True,
roaches,noun,2.91,atomic=False,
road,noun,5.24,atomic=True,
roadblock,noun,3.02,atomic=False,
roadhouse,noun,2.69,atomic=False,
roads,noun,4.55,atomic=True,
roadside,noun,3.45,atomic=False,
roadster,noun,2.84,atomic=False,
roadway,noun,3.37,atomic=False,
roadways,noun,3.02,atomic=False,
roam,verb,3.46,atomic=True,
roamed,verb,2.91,atomic=True,
roaming,verb,3.5,atomic=False,
roan,noun,2.72,atomic=True,
roar,noun,3.7,atomic=True,
roared,verb,3.03,atomic=True,
roaring,noun,3.51,atomic=False,
roars,noun,2.91,atomic=True,
roast,noun,3.87,atomic=True,
roasted,verb,3.73,atomic=False,
roasting,noun,3.34,atomic=False,
roasts,noun,2.78,atomic=True,
rob,verb,4.35,atomic=True,
robbed,verb,3.88,atomic=True,
robber,noun,3.39,atomic=False,
robberies,noun,3.21,atomic=False,
robbers,noun,3.41,atomic=False,
robbery,noun,3.97,atomic=False,
robbing,verb,3.38,atomic=False,
robbins,noun,3.48,atomic=False,
robe,noun,3.52,atomic=True,
robes,noun,3.39,atomic=True,
robin,noun,4.33,atomic=True,
robins,noun,3.07,atomic=True,
robles,noun,2.79,atomic=False,
robot,noun,4.24,atomic=False,
robotic,adj,3.54,atomic=False,
robotics,noun,3.53,atomic=False,
robots,noun,3.99,atomic=False,
robs,verb,2.92,atomic=True,
robust,adj,3.94,atomic=False,
roc,noun,3.31,atomic=True,
rock,noun,5.03,atomic=True,
rocked,verb,3.53,atomic=True,
rocker,noun,3.34,atomic=False,
rockers,noun,3.1,atomic=False,
rocket,noun,4.31,atomic=False,
rockets,noun,3.99,atomic=False,
rocking,verb,3.72,atomic=False,
rocks,noun,4.38,atomic=True,
rocky,adj,4.16,atomic=True,
rod,noun,4.14,atomic=True,
rode,verb,3.91,atomic=True,
rodent,noun,3.2,atomic=False,
rodents,noun,3.32,atomic=False,
rodeo,noun,3.47,atomic=True,
rods,noun,3.59,atomic=True,
roe,noun,3.44,atomic=True,
roebuck,noun,2.65,atomic=False,
rogers,noun,4.09,atomic=True,
rogue,noun,3.89,atomic=True,
rogues,noun,3.0,atomic=True,
role,noun,5.16,atomic=True,
roles,noun,4.44,atomic=True,
rolf,noun,3.24,atomic=True,
roll,noun,4.75,atomic=True,
rollback,noun,2.7,atomic=False,
rolled,verb,4.21,atomic=True,
roller,noun,3.99,atomic=True,
rollers,noun,3.31,atomic=True,
rolling,noun,4.47,atomic=True,
rollover,noun,2.85,atomic=True,
rolls,noun,4.23,atomic=True,
rom,noun,3.75,atomic=True,
romaine,noun,2.64,atomic=False,
roman,noun,4.5,atomic=False,
romance,noun,4.32,atomic=False,
romances,noun,3.15,atomic=False,
romans,noun,3.92,atomic=False,
romantic,noun,4.43,atomic=False,
romantics,noun,2.74,atomic=False,
romeo,noun,3.71,atomic=True,
romp,noun,2.85,atomic=True,
roms,noun,2.8,atomic=True,
rondo,noun,3.03,atomic=False,
roof,noun,4.55,atomic=True,
roofed,verb,2.77,atomic=True,
roofing,noun,3.23,atomic=False,
roofs,noun,3.58,atomic=True,
rooftop,noun,3.55,atomic=True,
rooftops,noun,3.06,atomic=True,
rook,noun,3.1,atomic=True,
rookie,noun,4.13,atomic=False,
rookies,noun,3.27,atomic=False,
room,noun,5.39,atomic=True,
roommate,noun,3.81,atomic=False,
roommates,noun,3.39,atomic=False,
rooms,noun,4.56,atomic=True,
roomy,noun,2.67,atomic=True,
roost,noun,3.0,atomic=True,
rooster,noun,3.31,atomic=False,
roosters,noun,3.07,atomic=False,
root,noun,4.41,atomic=True,
rooted,verb,3.82,atomic=False,
rooting,noun,3.55,atomic=False,
roots,noun,4.34,atomic=True,
rope,noun,4.06,atomic=True,
roped,verb,2.83,atomic=True,
roper,noun,3.07,atomic=False,
ropes,noun,3.66,atomic=True,
rosary,noun,3.16,atomic=True,
rose,noun,4.82,atomic=True,
rosebud,noun,2.76,atomic=False,
rosemary,noun,3.57,atomic=False,
roses,noun,4.01,atomic=False,
rosette,noun,2.74,atomic=True,
rosewood,noun,2.99,atomic=False,
roster,noun,4.09,atomic=False,
rosters,noun,3.07,atomic=False,
rosy,adj,3.28,atomic=True,
rot,noun,3.7,atomic=True,
rota,noun,2.7,atomic=False,
rotary,noun,3.61,atomic=False,
rotate,verb,3.58,atomic=False,
rotated,verb,3.33,atomic=False,
rotates,verb,3.08,atomic=False,
rotating,verb,3.77,atomic=False,
rotation,noun,4.08,atomic=False,
rotations,noun,3.19,atomic=False,
rote,noun,2.91,atomic=True,
rotor,noun,3.42,atomic=False,
rotors,noun,2.91,atomic=False,
rots,noun,2.73,atomic=True,
rotted,verb,2.82,atomic=False,
rotten,adj,3.81,atomic=False,
rotting,noun,3.34,atomic=False,
rotunda,noun,2.78,atomic=False,
roubles,noun,2.63,atomic=False,
rouge,noun,3.66,atomic=True,
rough,noun,4.49,atomic=True,
rougher,adj,2.84,atomic=True,
roughing,verb,2.69,atomic=False,
roughly,adv,4.36,atomic=False,
roughness,noun,2.81,atomic=False,
roulette,noun,3.39,atomic=True,
round,noun,5.14,atomic=True,
rounded,verb,3.98,atomic=False,
rounder,noun,3.3,atomic=True,
rounders,noun,2.64,atomic=True,
rounding,noun,3.39,atomic=False,
rounds,noun,4.3,atomic=True,
roundup,noun,3.29,atomic=True,
rouse,verb,3.1,atomic=True,
roused,verb,2.62,atomic=True,
rousing,noun,2.98,atomic=False,
rousseau,noun,3.01,atomic=True,
rout,noun,3.09,atomic=True,
route,noun,4.67,atomic=True,
routed,verb,3.31,atomic=False,
router,noun,3.5,atomic=True,
routers,noun,3.0,atomic=True,
routes,noun,4.19,atomic=True,
routine,noun,4.37,atomic=False,
routinely,adv,3.71,atomic=False,
routines,noun,3.5,atomic=False,
routing,verb,3.55,atomic=False,
roux,noun,3.01,atomic=True,
rove,verb,2.86,atomic=True,
rover,noun,3.76,atomic=True,
rovers,noun,3.45,atomic=True,
roving,noun,2.98,atomic=False,
row,noun,4.6,atomic=True,
rowan,noun,3.32,atomic=True,
rowdy,noun,3.21,atomic=False,
rowed,verb,2.78,atomic=True,
rower,noun,3.11,atomic=False,
rowers,noun,2.77,atomic=False,
rowing,noun,3.39,atomic=False,
rows,noun,3.86,atomic=True,
royal,noun,4.85,atomic=False,
royalist,noun,2.8,atomic=False,
royally,adv,2.7,atomic=False,
royals,noun,3.72,atomic=False,
royalties,noun,3.44,atomic=False,
royalty,noun,3.8,atomic=False,
rub,noun,3.97,atomic=True,
rubbed,verb,3.57,atomic=True,
rubber,noun,4.23,atomic=False,
rubbers,noun,2.65,atomic=False,
rubbery,adj,2.61,atomic=False,
rubbing,noun,3.71,atomic=False,
rubbish,noun,3.87,atomic=False,
rubble,noun,3.44,atomic=False,
rube,noun,2.7,atomic=True,
rubies,noun,2.83,atomic=False,
ruble,noun,2.62,atomic=False,
rubles,noun,3.04,atomic=True,
rubric,noun,2.75,atomic=True,
rubs,noun,3.24,atomic=True,
ruby,noun,3.98,atomic=False,
ruck,noun,2.76,atomic=True,
rucksack,noun,2.64,atomic=False,
ruckus,noun,2.88,atomic=True,
rudd,noun,3.23,atomic=True,
rudder,noun,3.2,atomic=False,
ruddy,adj,3.01,atomic=False,
rude,adj,4.25,atomic=True,
rudely,adv,2.89,atomic=False,
rudeness,noun,2.91,atomic=False,
rue,noun,3.56,atomic=True,
ruff,noun,3.05,atomic=True,
ruffle,noun,2.79,atomic=False,
ruffled,verb,2.91,atomic=False,
ruffles,noun,2.69,atomic=False,
rug,noun,3.72,atomic=True,
rugby,noun,4.4,atomic=False,
rugged,adj,3.6,atomic=True,
rugs,noun,3.19,atomic=True,
ruin,noun,4.31,atomic=False,
ruined,verb,4.26,atomic=False,
ruining,noun,3.73,atomic=False,
ruinous,adj,2.69,atomic=False,
ruins,noun,4.02,atomic=False,
rule,noun,4.94,atomic=True,
ruled,verb,4.3,atomic=True,
ruler,noun,3.84,atomic=True,
rulers,noun,3.7,atomic=True,
rules,noun,5.06,atomic=True,
ruling,noun,4.29,atomic=False,
rulings,noun,3.39,atomic=False,
rum,noun,3.63,atomic=True,
rumba,noun,2.63,atomic=False,
rumble,noun,3.43,atomic=False,
rumbling,noun,2.96,atomic=False,
rumor,noun,3.73,atomic=False,
rumored,verb,3.39,atomic=False,
rumors,noun,4.01,atomic=False,
rumour,noun,3.38,atomic=False,
rumoured,verb,3.03,atomic=False,
rumours,noun,3.66,atomic=False,
rump,noun,3.05,atomic=True,
run,noun,5.49,atomic=True,
runaway,noun,3.54,atomic=False,
runaways,noun,2.76,atomic=False,
rundown,noun,3.16,atomic=False,
rune,noun,3.01,atomic=True,
runes,noun,2.89,atomic=True,
rung,noun,3.2,atomic=True,
